Region,Country,Year,Month_nbr,Quarter_desc,Month_desc,Product_line,Sale_Amount,Sale_Plan
Europe,Spain,1994,12,Q4,December,Grossery,8044,1990
Europe,Spain,1995,12,Q4,December,Electronics,2114,1832
Europe,Spain,1996,12,Q4,December,Electronics,9156,4713
Europe,Spain,1997,12,Q4,December,Hardware,2964,2308
Europe,Spain,1998,12,Q4,December,Computers,6880,4461
Europe,Spain,1999,12,Q4,December,Furniture,2624,4183
Europe,Spain,2000,12,Q4,December,Home,8948,616
Europe,Spain,2001,12,Q4,December,Grossery,3851,495
Europe,Spain,2002,12,Q4,December,Electronics,5389,2150
Europe,Spain,2003,12,Q4,December,Electronics,2554,3043
Europe,Spain,2004,12,Q4,December,Hardware,5691,1115
Europe,Spain,2005,12,Q4,December,Computers,3155,4544
Europe,Spain,2006,12,Q4,December,Furniture,3139,4973
Europe,Spain,2007,12,Q4,December,Home,7329,3051
Europe,Spain,2008,12,Q4,December,Grossery,7163,2113
Europe,Spain,2009,12,Q4,December,Electronics,7354,2458
Europe,Spain,2010,12,Q4,December,Electronics,2543,1761
Europe,Spain,2011,12,Q4,December,Hardware,4653,1094
Europe,Spain,2012,12,Q4,December,Computers,5598,4530
Europe,Spain,2013,12,Q4,December,Furniture,5319,1401
Europe,Spain,2014,12,Q4,December,Home,9188,753
Europe,Spain,2015,12,Q4,December,Grossery,9446,4406
Europe,Spain,2016,12,Q4,December,Electronics,4734,2299
Europe,Spain,2017,12,Q4,December,Electronics,7891,859
Europe,France,1960,1,Q1,January,Electronics,2191,3299
Europe,France,1961,1,Q1,January,Electronics,5593,477
Europe,France,1962,1,Q1,January,Hardware,3144,3645
Europe,France,1963,1,Q1,January,Computers,9238,4927
Europe,France,1964,1,Q1,January,Furniture,8397,3547
Europe,France,1965,1,Q1,January,Home,8005,913
Europe,France,1966,1,Q1,January,Grossery,8039,3895
Europe,France,1967,1,Q1,January,Electronics,4699,248
Europe,France,1968,1,Q1,January,Electronics,2931,4033
Europe,France,1969,1,Q1,January,Hardware,3490,4919
Europe,France,1970,1,Q1,January,Computers,8496,4977
Europe,France,1971,1,Q1,January,Furniture,9148,754
Europe,France,1972,1,Q1,January,Home,8321,4920
Europe,France,1973,1,Q1,January,Grossery,2594,152
Europe,France,1974,1,Q1,January,Electronics,6811,1425
Europe,France,1975,1,Q1,January,Electronics,8089,3774
Europe,France,1976,1,Q1,January,Hardware,8914,4063
Europe,France,1977,1,Q1,January,Computers,3304,1270
Europe,France,1978,1,Q1,January,Furniture,9394,2201
Europe,France,1979,1,Q1,January,Home,5766,1137
Europe,France,1980,1,Q1,January,Grossery,4927,4015
Europe,France,1981,1,Q1,January,Electronics,1068,4916
Europe,France,1982,1,Q1,January,Electronics,3334,583
Europe,France,1983,1,Q1,January,Hardware,8406,1843
Europe,France,1984,1,Q1,January,Computers,8780,4058
Europe,France,1985,1,Q1,January,Furniture,3663,4645
Europe,France,1986,1,Q1,January,Home,8946,3867
Europe,France,1987,1,Q1,January,Grossery,7262,3136
Europe,France,1988,1,Q1,January,Electronics,2070,558
Europe,France,1989,1,Q1,January,Electronics,1181,4399
Europe,France,1990,1,Q1,January,Hardware,7810,3763
Europe,France,1991,1,Q1,January,Computers,6730,1692
Europe,France,1992,1,Q1,January,Furniture,9899,3012
Europe,France,1993,1,Q1,January,Home,3240,4247
Europe,France,1994,1,Q1,January,Grossery,4816,4013
Europe,France,1995,1,Q1,January,Electronics,5100,2681
Europe,France,1996,1,Q1,January,Electronics,7586,2201
Europe,France,1997,1,Q1,January,Hardware,7030,4161
Europe,France,1998,1,Q1,January,Computers,5015,2784
Europe,France,1999,1,Q1,January,Furniture,1596,546
Europe,France,2000,1,Q1,January,Home,1456,2327
Europe,France,2001,1,Q1,January,Grossery,5165,3968
Europe,France,2002,1,Q1,January,Electronics,7296,896
Europe,France,2003,1,Q1,January,Electronics,7791,2398
Europe,France,2004,1,Q1,January,Hardware,2344,4018
Europe,France,2005,1,Q1,January,Computers,1745,1617
Europe,France,2006,1,Q1,January,Furniture,4619,452
Europe,France,2007,1,Q1,January,Home,5690,1699
Europe,France,2008,1,Q1,January,Grossery,2017,2484
Europe,France,2009,1,Q1,January,Electronics,4030,625
Europe,France,2010,1,Q1,January,Electronics,5959,1134
Europe,France,2011,1,Q1,January,Hardware,4502,2826
Europe,France,2012,1,Q1,January,Computers,8814,588
Europe,France,2013,1,Q1,January,Furniture,4649,3902
Europe,France,2014,1,Q1,January,Home,7432,1581
Europe,France,2015,1,Q1,January,Grossery,1998,3469
Europe,France,2016,1,Q1,January,Electronics,6094,1821
Europe,France,2017,1,Q1,January,Electronics,7502,609
Europe,France,1960,2,Q1,February,Electronics,7905,3918
Europe,France,1961,2,Q1,February,Electronics,5006,1041
Europe,France,1962,2,Q1,February,Hardware,4355,4804
Europe,France,1963,2,Q1,February,Computers,3360,3950
Europe,France,1964,2,Q1,February,Furniture,2072,1388
Europe,France,1965,2,Q1,February,Home,7208,2153
Europe,France,1966,2,Q1,February,Grossery,5801,4216
Europe,France,1967,2,Q1,February,Electronics,9542,950
Europe,France,1968,2,Q1,February,Electronics,4451,2875
Europe,France,1969,2,Q1,February,Hardware,9505,2136
Europe,France,1970,2,Q1,February,Computers,9986,202
Europe,France,1971,2,Q1,February,Furniture,2250,3059
Europe,France,1972,2,Q1,February,Home,1170,890
Europe,France,1973,2,Q1,February,Grossery,6466,608
Europe,France,1974,2,Q1,February,Electronics,4332,2458
Europe,France,1975,2,Q1,February,Electronics,3317,1906
Europe,France,1976,2,Q1,February,Hardware,5008,1983
Europe,France,1977,2,Q1,February,Computers,5873,3205
Europe,France,1978,2,Q1,February,Furniture,2207,723
Europe,France,1979,2,Q1,February,Home,8166,4078
Europe,France,1980,2,Q1,February,Grossery,2205,643
Europe,France,1981,2,Q1,February,Electronics,4394,2343
Europe,France,1982,2,Q1,February,Electronics,1339,3936
Europe,France,1983,2,Q1,February,Hardware,6892,4466
Europe,France,1984,2,Q1,February,Computers,1254,2589
Europe,France,1985,2,Q1,February,Furniture,4391,1481
Europe,France,1986,2,Q1,February,Home,8716,1160
Europe,France,1987,2,Q1,February,Grossery,8968,1632
Europe,France,1988,2,Q1,February,Electronics,7699,4391
Europe,France,1989,2,Q1,February,Electronics,4683,3030
Europe,France,1990,2,Q1,February,Hardware,8130,3928
Europe,France,1991,2,Q1,February,Computers,8323,3983
Europe,France,1992,2,Q1,February,Furniture,3589,4312
Europe,France,1993,2,Q1,February,Home,2774,2984
Europe,France,1994,2,Q1,February,Grossery,7542,3585
Europe,France,1995,2,Q1,February,Electronics,4682,3212
Europe,France,1996,2,Q1,February,Electronics,7901,1630
Europe,France,1997,2,Q1,February,Hardware,6576,2895
Europe,France,1998,2,Q1,February,Computers,4122,2071
Europe,France,1999,2,Q1,February,Furniture,8964,4703
Europe,France,2000,2,Q1,February,Home,6686,612
Europe,France,2001,2,Q1,February,Grossery,9574,236
Europe,France,2002,2,Q1,February,Electronics,4728,2555
Europe,France,2003,2,Q1,February,Electronics,9655,1795
Europe,France,2004,2,Q1,February,Hardware,8245,4921
Europe,France,2005,2,Q1,February,Computers,7671,3298
Europe,France,2006,2,Q1,February,Furniture,8435,4559
Europe,France,2007,2,Q1,February,Home,8050,117
Europe,France,2008,2,Q1,February,Grossery,5897,2641
Europe,France,2009,2,Q1,February,Electronics,6855,3099
Europe,France,2010,2,Q1,February,Electronics,8543,1943
Europe,France,2011,2,Q1,February,Hardware,2817,4670
Europe,France,2012,2,Q1,February,Computers,4372,2404
Europe,France,2013,2,Q1,February,Furniture,8706,922
Europe,France,2014,2,Q1,February,Home,8917,1129
Europe,France,2015,2,Q1,February,Grossery,9552,1288
Europe,France,2016,2,Q1,February,Electronics,1184,4143
Europe,France,2017,2,Q1,February,Electronics,8969,4277
Europe,France,1960,3,Q1,March,Electronics,7935,2740
Europe,France,1961,3,Q1,March,Electronics,7042,1075
Europe,France,1962,3,Q1,March,Hardware,8463,1831
Europe,France,1963,3,Q1,March,Computers,9305,4056
Europe,France,1964,3,Q1,March,Furniture,7853,2393
Europe,France,1965,3,Q1,March,Home,2107,2123
Europe,France,1966,3,Q1,March,Grossery,3219,2636
Europe,France,1967,3,Q1,March,Electronics,4450,1596
Europe,France,1968,3,Q1,March,Electronics,2668,3444
Europe,France,1969,3,Q1,March,Hardware,7319,584
Europe,France,1970,3,Q1,March,Computers,2699,708
Europe,France,1971,3,Q1,March,Furniture,9394,4896
Europe,France,1972,3,Q1,March,Home,1898,826
Europe,France,1973,3,Q1,March,Grossery,4637,1460
Europe,France,1974,3,Q1,March,Electronics,7962,1763
Europe,France,1975,3,Q1,March,Electronics,6198,3736
Europe,France,1976,3,Q1,March,Hardware,8929,2739
Europe,France,1977,3,Q1,March,Computers,4435,2521
Europe,France,1978,3,Q1,March,Furniture,1392,3410
Europe,France,1979,3,Q1,March,Home,9800,2569
Europe,France,1980,3,Q1,March,Grossery,2068,3738
Europe,France,1981,3,Q1,March,Electronics,7762,2969
Europe,France,1982,3,Q1,March,Electronics,4110,4768
Europe,France,1983,3,Q1,March,Hardware,4277,3849
Europe,France,1984,3,Q1,March,Computers,4946,3156
Europe,France,1985,3,Q1,March,Furniture,5295,4290
Europe,France,1986,3,Q1,March,Home,7663,3689
Europe,France,1987,3,Q1,March,Grossery,8741,1985
Europe,France,1988,3,Q1,March,Electronics,7543,1922
Europe,France,1989,3,Q1,March,Electronics,5417,2197
Europe,France,1990,3,Q1,March,Hardware,6539,1179
Europe,France,1991,3,Q1,March,Computers,3738,2984
Europe,France,1992,3,Q1,March,Furniture,4249,2566
Europe,France,1993,3,Q1,March,Home,4550,2649
Europe,France,1994,3,Q1,March,Grossery,9698,3097
Europe,France,1995,3,Q1,March,Electronics,8993,1187
Europe,France,1996,3,Q1,March,Electronics,1669,824
Europe,France,1997,3,Q1,March,Hardware,6392,543
Europe,France,1998,3,Q1,March,Computers,9477,4727
Europe,France,1999,3,Q1,March,Furniture,2588,1386
Europe,France,2000,3,Q1,March,Home,2967,3395
Europe,France,2001,3,Q1,March,Grossery,9638,4320
Europe,France,2002,3,Q1,March,Electronics,4755,1390
Europe,France,2003,3,Q1,March,Electronics,7275,4052
Europe,France,2004,3,Q1,March,Hardware,4917,3310
Europe,France,2005,3,Q1,March,Computers,2381,3058
Europe,France,2006,3,Q1,March,Furniture,2933,1643
Europe,France,2007,3,Q1,March,Home,6086,1971
Europe,France,2008,3,Q1,March,Grossery,6691,2574
Europe,France,2009,3,Q1,March,Electronics,5302,4090
Europe,France,2010,3,Q1,March,Electronics,5105,528
Europe,France,2011,3,Q1,March,Hardware,9008,4858
Europe,France,2012,3,Q1,March,Computers,2334,593
Europe,France,2013,3,Q1,March,Furniture,1177,1510
Europe,France,2014,3,Q1,March,Home,7354,1134
Europe,France,2015,3,Q1,March,Grossery,1912,2609
Europe,France,2016,3,Q1,March,Electronics,6430,1507
Europe,France,2017,3,Q1,March,Electronics,9582,2621
Europe,France,1960,4,Q2,April,Electronics,1416,4885
Europe,France,1961,4,Q2,April,Electronics,5810,3599
Europe,France,1962,4,Q2,April,Hardware,4569,3327
Europe,France,1963,4,Q2,April,Computers,6525,125
Europe,France,1964,4,Q2,April,Furniture,1824,1969
Europe,France,1965,4,Q2,April,Home,1750,1581
Europe,France,1966,4,Q2,April,Grossery,3851,2275
Europe,France,1967,4,Q2,April,Electronics,7124,2221
Europe,France,1968,4,Q2,April,Electronics,8917,3869
Europe,France,1969,4,Q2,April,Hardware,7397,3485
Europe,France,1970,4,Q2,April,Computers,7142,2916
Europe,France,1971,4,Q2,April,Furniture,8525,4545
Europe,France,1972,4,Q2,April,Home,1857,2438
Europe,France,1973,4,Q2,April,Grossery,1833,837
Europe,France,1974,4,Q2,April,Electronics,5055,2791
Europe,France,1975,4,Q2,April,Electronics,4240,1468
Europe,France,1976,4,Q2,April,Hardware,7202,1481
Europe,France,1977,4,Q2,April,Computers,7710,2204
Europe,France,1978,4,Q2,April,Furniture,2335,4431
Europe,France,1979,4,Q2,April,Home,8393,1926
Europe,France,1980,4,Q2,April,Grossery,4128,2699
Europe,France,1981,4,Q2,April,Electronics,8072,3235
Europe,France,1982,4,Q2,April,Electronics,2615,2733
Europe,France,1983,4,Q2,April,Hardware,2588,1588
Europe,France,1984,4,Q2,April,Computers,4559,2955
Europe,France,1985,4,Q2,April,Furniture,4148,229
Europe,France,1986,4,Q2,April,Home,8298,359
Europe,France,1987,4,Q2,April,Grossery,5038,1965
Europe,France,1988,4,Q2,April,Electronics,2607,307
Europe,France,1989,4,Q2,April,Electronics,5571,877
Europe,France,1990,4,Q2,April,Hardware,3855,4015
Europe,France,1991,4,Q2,April,Computers,7357,3490
Europe,France,1992,4,Q2,April,Furniture,5703,1982
Europe,France,1993,4,Q2,April,Home,4025,1383
Europe,France,1994,4,Q2,April,Grossery,1508,3094
Europe,France,1995,4,Q2,April,Electronics,6018,2918
Europe,France,1996,4,Q2,April,Electronics,3025,3141
Europe,France,1997,4,Q2,April,Hardware,3874,2045
Europe,France,1998,4,Q2,April,Computers,2852,4788
Europe,France,1999,4,Q2,April,Furniture,4165,4958
Europe,France,2000,4,Q2,April,Home,4103,3818
Europe,France,2001,4,Q2,April,Grossery,4590,1171
Europe,France,2002,4,Q2,April,Electronics,3307,2864
Europe,France,2003,4,Q2,April,Electronics,3690,4335
Europe,France,2004,4,Q2,April,Hardware,3674,1936
Europe,France,2005,4,Q2,April,Computers,2450,3431
Europe,France,2006,4,Q2,April,Furniture,7909,1427
Europe,France,2007,4,Q2,April,Home,1355,921
Europe,France,2008,4,Q2,April,Grossery,4283,3448
Europe,France,2009,4,Q2,April,Electronics,9622,1784
Europe,France,2010,4,Q2,April,Electronics,5384,1784
Europe,France,2011,4,Q2,April,Hardware,5705,3125
Europe,France,2012,4,Q2,April,Computers,7027,1964
Europe,France,2013,4,Q2,April,Furniture,7664,223
Europe,France,2014,4,Q2,April,Home,3097,1605
Europe,France,2015,4,Q2,April,Grossery,3928,2520
Europe,France,2016,4,Q2,April,Electronics,8941,4495
Europe,France,2017,4,Q2,April,Electronics,3479,4550
Europe,France,1960,5,Q2,May,Electronics,6525,1630
Europe,France,1961,5,Q2,May,Electronics,8941,3753
Europe,France,1962,5,Q2,May,Hardware,2440,1345
Europe,France,1963,5,Q2,May,Computers,5080,669
Europe,France,1964,5,Q2,May,Furniture,2937,2137
Europe,France,1965,5,Q2,May,Home,8877,953
Europe,France,1966,5,Q2,May,Grossery,4687,2877
Europe,France,1967,5,Q2,May,Electronics,3563,2862
Europe,France,1968,5,Q2,May,Electronics,1231,430
Europe,France,1969,5,Q2,May,Hardware,4477,701
Europe,France,1970,5,Q2,May,Computers,6658,3020
Europe,France,1971,5,Q2,May,Furniture,1475,807
Europe,France,1972,5,Q2,May,Home,4152,2371
Europe,France,1973,5,Q2,May,Grossery,4420,1157
Europe,France,1974,5,Q2,May,Electronics,9450,2021
Europe,France,1975,5,Q2,May,Electronics,9817,374
Europe,France,1976,5,Q2,May,Hardware,3178,1954
Europe,France,1977,5,Q2,May,Computers,5079,2321
Europe,France,1978,5,Q2,May,Furniture,3374,634
Europe,France,1979,5,Q2,May,Home,1192,643
Europe,France,1980,5,Q2,May,Grossery,9374,3940
Europe,France,1981,5,Q2,May,Electronics,9647,2106
Europe,France,1982,5,Q2,May,Electronics,1198,4891
Europe,France,1983,5,Q2,May,Hardware,1047,2416
Europe,France,1984,5,Q2,May,Computers,9575,2484
Europe,France,1985,5,Q2,May,Furniture,5861,4430
Europe,France,1986,5,Q2,May,Home,2217,683
Europe,France,1987,5,Q2,May,Grossery,4895,4189
Europe,France,1988,5,Q2,May,Electronics,4664,2487
Europe,France,1989,5,Q2,May,Electronics,8000,3068
Europe,France,1990,5,Q2,May,Hardware,8305,2554
Europe,France,1991,5,Q2,May,Computers,2192,4869
Europe,France,1992,5,Q2,May,Furniture,7562,4500
Europe,France,1993,5,Q2,May,Home,7383,2865
Europe,France,1994,5,Q2,May,Grossery,7649,3289
Europe,France,1995,5,Q2,May,Electronics,3340,1966
Europe,France,1996,5,Q2,May,Electronics,7648,3664
Europe,France,1997,5,Q2,May,Hardware,6393,275
Europe,France,1998,5,Q2,May,Computers,6399,2763
Europe,France,1999,5,Q2,May,Furniture,9187,1624
Europe,France,2000,5,Q2,May,Home,2431,4015
Europe,France,2001,5,Q2,May,Grossery,5102,3797
Europe,France,2002,5,Q2,May,Electronics,1150,1321
Europe,France,2003,5,Q2,May,Electronics,9067,1046
Europe,France,2004,5,Q2,May,Hardware,3003,2630
Europe,France,2005,5,Q2,May,Computers,6092,3644
Europe,France,2006,5,Q2,May,Furniture,9735,170
Europe,France,2007,5,Q2,May,Home,4885,4907
Europe,France,2008,5,Q2,May,Grossery,4500,4171
Europe,France,2009,5,Q2,May,Electronics,5774,3558
Europe,France,2010,5,Q2,May,Electronics,5904,888
Europe,France,2011,5,Q2,May,Hardware,7964,3601
Europe,France,2012,5,Q2,May,Computers,7369,2486
Europe,France,2013,5,Q2,May,Furniture,9028,4895
Europe,France,2014,5,Q2,May,Home,7957,640
Europe,France,2015,5,Q2,May,Grossery,6905,955
Europe,France,2016,5,Q2,May,Electronics,9104,1901
Europe,France,2017,5,Q2,May,Electronics,3024,516
Europe,France,1960,6,Q2,June,Electronics,6897,2933
Europe,France,1961,6,Q2,June,Electronics,7351,3582
Europe,France,1962,6,Q2,June,Hardware,6922,1366
Europe,France,1963,6,Q2,June,Computers,7626,4592
Europe,France,1964,6,Q2,June,Furniture,1555,2557
Europe,France,1965,6,Q2,June,Home,6921,3499
Europe,France,1966,6,Q2,June,Grossery,5205,3381
Europe,France,1967,6,Q2,June,Electronics,5856,442
Europe,France,1968,6,Q2,June,Electronics,7817,1686
Europe,France,1969,6,Q2,June,Hardware,3571,1019
Europe,France,1970,6,Q2,June,Computers,9670,2163
Europe,France,1971,6,Q2,June,Furniture,3260,4366
Europe,France,1972,6,Q2,June,Home,4366,401
Europe,France,1973,6,Q2,June,Grossery,5196,3476
Europe,France,1974,6,Q2,June,Electronics,7281,4915
Europe,France,1975,6,Q2,June,Electronics,7044,2763
Europe,France,1976,6,Q2,June,Hardware,8582,1380
Europe,France,1977,6,Q2,June,Computers,5821,4617
Europe,France,1978,6,Q2,June,Furniture,5470,4925
Europe,France,1979,6,Q2,June,Home,7314,2968
Europe,France,1980,6,Q2,June,Grossery,8690,1975
Europe,France,1981,6,Q2,June,Electronics,8284,4647
Europe,France,1982,6,Q2,June,Electronics,3358,4666
Europe,France,1983,6,Q2,June,Hardware,4792,2050
Europe,France,1984,6,Q2,June,Computers,7131,2945
Europe,France,1985,6,Q2,June,Furniture,7353,3898
Europe,France,1986,6,Q2,June,Home,4329,3744
Europe,France,1987,6,Q2,June,Grossery,1936,3299
Europe,France,1988,6,Q2,June,Electronics,6282,1715
Europe,France,1989,6,Q2,June,Electronics,3613,4538
Europe,France,1990,6,Q2,June,Hardware,3336,1628
Europe,France,1991,6,Q2,June,Computers,6832,2361
Europe,France,1992,6,Q2,June,Furniture,4661,4160
Europe,France,1993,6,Q2,June,Home,7889,1497
Europe,France,1994,6,Q2,June,Grossery,9768,1822
Europe,France,1995,6,Q2,June,Electronics,5346,3309
Europe,France,1996,6,Q2,June,Electronics,7558,1927
Europe,France,1997,6,Q2,June,Hardware,7150,520
Europe,France,1998,6,Q2,June,Computers,9060,3312
Europe,France,1999,6,Q2,June,Furniture,8732,2285
Europe,France,2000,6,Q2,June,Home,1720,4624
Europe,France,2001,6,Q2,June,Grossery,7417,3474
Europe,France,2002,6,Q2,June,Electronics,9397,2875
Europe,France,2003,6,Q2,June,Electronics,6313,1695
Europe,France,2004,6,Q2,June,Hardware,3002,4291
Europe,France,2005,6,Q2,June,Computers,7007,3612
Europe,France,2006,6,Q2,June,Furniture,5883,2148
Europe,France,2007,6,Q2,June,Home,6789,4040
Europe,France,2008,6,Q2,June,Grossery,9969,2733
Europe,France,2009,6,Q2,June,Electronics,4008,1527
Europe,France,2010,6,Q2,June,Electronics,6360,1244
Europe,France,2011,6,Q2,June,Hardware,6246,3318
Europe,France,2012,6,Q2,June,Computers,8683,3771
Europe,France,2013,6,Q2,June,Furniture,6790,1925
Europe,France,2014,6,Q2,June,Home,5766,2064
Europe,France,2015,6,Q2,June,Grossery,7361,760
Europe,France,2016,6,Q2,June,Electronics,6975,3480
Europe,France,2017,6,Q2,June,Electronics,4716,828
Europe,France,1960,7,Q3,July,Electronics,2831,665
Europe,France,1961,7,Q3,July,Electronics,9342,2041
Europe,France,1962,7,Q3,July,Hardware,5357,4063
Europe,France,1963,7,Q3,July,Computers,7147,1621
Europe,France,1964,7,Q3,July,Furniture,4705,3654
Europe,France,1965,7,Q3,July,Home,9515,4018
Europe,France,1966,7,Q3,July,Grossery,8146,202
Europe,France,1967,7,Q3,July,Electronics,2461,2495
Europe,France,1968,7,Q3,July,Electronics,9847,982
Europe,France,1969,7,Q3,July,Hardware,7576,2791
Europe,France,1970,7,Q3,July,Computers,5311,706
Europe,France,1971,7,Q3,July,Furniture,4070,1764
Europe,France,1972,7,Q3,July,Home,7917,903
Europe,France,1973,7,Q3,July,Grossery,9958,1947
Europe,France,1974,7,Q3,July,Electronics,9107,114
Europe,France,1975,7,Q3,July,Electronics,3899,1225
Europe,France,1976,7,Q3,July,Hardware,5291,2540
Europe,France,1977,7,Q3,July,Computers,1934,1747
Europe,France,1978,7,Q3,July,Furniture,6185,3528
Europe,France,1979,7,Q3,July,Home,4637,1759
Europe,France,1980,7,Q3,July,Grossery,9803,3700
Europe,France,1981,7,Q3,July,Electronics,3253,2351
Europe,France,1982,7,Q3,July,Electronics,8926,2486
Europe,France,1983,7,Q3,July,Hardware,7391,2411
Europe,France,1984,7,Q3,July,Computers,2741,2985
Europe,France,1985,7,Q3,July,Furniture,2967,1047
Europe,France,1986,7,Q3,July,Home,3379,2825
Europe,France,1987,7,Q3,July,Grossery,3589,785
Europe,France,1988,7,Q3,July,Electronics,5512,3532
Europe,France,1989,7,Q3,July,Electronics,6755,593
Europe,France,1990,7,Q3,July,Hardware,4656,564
Europe,France,1991,7,Q3,July,Computers,1562,4310
Europe,France,1992,7,Q3,July,Furniture,3467,4393
Europe,France,1993,7,Q3,July,Home,1280,826
Europe,France,1994,7,Q3,July,Grossery,3181,1670
Europe,France,1995,7,Q3,July,Electronics,1200,3744
Europe,France,1996,7,Q3,July,Electronics,6575,2915
Europe,France,1997,7,Q3,July,Hardware,8512,3840
Europe,France,1998,7,Q3,July,Computers,4745,1500
Europe,France,1999,7,Q3,July,Furniture,5139,3450
Europe,France,2000,7,Q3,July,Home,3967,112
Europe,France,2001,7,Q3,July,Grossery,8449,4911
Europe,France,2002,7,Q3,July,Electronics,7780,3287
Europe,France,2003,7,Q3,July,Electronics,1718,2894
Europe,France,2004,7,Q3,July,Hardware,9150,3413
Europe,France,2005,7,Q3,July,Computers,3436,4030
Europe,France,2006,7,Q3,July,Furniture,1461,4234
Europe,France,2007,7,Q3,July,Home,2213,4255
Europe,France,2008,7,Q3,July,Grossery,3108,1936
Europe,France,2009,7,Q3,July,Electronics,8788,1456
Europe,France,2010,7,Q3,July,Electronics,9233,4727
Europe,France,2011,7,Q3,July,Hardware,5000,4641
Europe,France,2012,7,Q3,July,Computers,5597,2465
Europe,France,2013,7,Q3,July,Furniture,9288,3204
Europe,France,2014,7,Q3,July,Home,9005,4940
Europe,France,2015,7,Q3,July,Grossery,2942,4232
Europe,France,2016,7,Q3,July,Electronics,5700,3875
Europe,France,2017,7,Q3,July,Electronics,8907,1684
Europe,France,1960,8,Q3,August,Electronics,3595,3741
Europe,France,1961,8,Q3,August,Electronics,7854,765
Europe,France,1962,8,Q3,August,Hardware,4300,3161
Europe,France,1963,8,Q3,August,Computers,8176,1030
Europe,France,1964,8,Q3,August,Furniture,5465,4257
Europe,France,1965,8,Q3,August,Home,3092,585
Europe,France,1966,8,Q3,August,Grossery,2359,1086
Europe,France,1967,8,Q3,August,Electronics,3818,4135
Europe,France,1968,8,Q3,August,Electronics,2983,1475
Europe,France,1969,8,Q3,August,Hardware,8845,4261
Europe,France,1970,8,Q3,August,Computers,3485,4363
Europe,France,1971,8,Q3,August,Furniture,7336,4046
Europe,France,1972,8,Q3,August,Home,6080,188
Europe,France,1973,8,Q3,August,Grossery,7802,1047
Europe,France,1974,8,Q3,August,Electronics,8439,2417
Europe,France,1975,8,Q3,August,Electronics,8213,1977
Europe,France,1976,8,Q3,August,Hardware,6313,4367
Europe,France,1977,8,Q3,August,Computers,5619,4254
Europe,France,1978,8,Q3,August,Furniture,4952,2297
Europe,France,1979,8,Q3,August,Home,4075,752
Europe,France,1980,8,Q3,August,Grossery,2284,717
Europe,France,1981,8,Q3,August,Electronics,3328,2835
Europe,France,1982,8,Q3,August,Electronics,7057,2498
Europe,France,1983,8,Q3,August,Hardware,8370,2567
Europe,France,1984,8,Q3,August,Computers,1557,1214
Europe,France,1985,8,Q3,August,Furniture,5646,3112
Europe,France,1986,8,Q3,August,Home,1957,1606
Europe,France,1987,8,Q3,August,Grossery,6638,3157
Europe,France,1988,8,Q3,August,Electronics,6064,976
Europe,France,1989,8,Q3,August,Electronics,6531,4612
Europe,France,1990,8,Q3,August,Hardware,3632,3757
Europe,France,1991,8,Q3,August,Computers,5503,200
Europe,France,1992,8,Q3,August,Furniture,7301,1817
Europe,France,1993,8,Q3,August,Home,1756,597
Europe,France,1994,8,Q3,August,Grossery,7078,249
Europe,France,1995,8,Q3,August,Electronics,6978,772
Europe,France,1996,8,Q3,August,Electronics,4137,4765
Europe,France,1997,8,Q3,August,Hardware,4392,3847
Europe,France,1998,8,Q3,August,Computers,7766,3988
Europe,France,1999,8,Q3,August,Furniture,4159,522
Europe,France,2000,8,Q3,August,Home,1967,3088
Europe,France,2001,8,Q3,August,Grossery,6861,2599
Europe,France,2002,8,Q3,August,Electronics,8240,548
Europe,France,2003,8,Q3,August,Electronics,2054,3574
Europe,France,2004,8,Q3,August,Hardware,8699,2902
Europe,France,2005,8,Q3,August,Computers,5709,1026
Europe,France,2006,8,Q3,August,Furniture,7816,1903
Europe,France,2007,8,Q3,August,Home,3775,1397
Europe,France,2008,8,Q3,August,Grossery,3926,3958
Europe,France,2009,8,Q3,August,Electronics,1092,2447
Europe,France,2010,8,Q3,August,Electronics,6030,2940
Europe,France,2011,8,Q3,August,Hardware,8741,175
Europe,France,2012,8,Q3,August,Computers,3053,4704
Europe,France,2013,8,Q3,August,Furniture,5048,152
Europe,France,2014,8,Q3,August,Home,1529,2257
Europe,France,2015,8,Q3,August,Grossery,4614,3495
Europe,France,2016,8,Q3,August,Electronics,8079,2775
Europe,France,2017,8,Q3,August,Electronics,1162,2532
Europe,France,1960,9,Q3,September,Electronics,6784,3068
Europe,France,1961,9,Q3,September,Electronics,4424,4316
Europe,France,1962,9,Q3,September,Hardware,9600,4937
Europe,France,1963,9,Q3,September,Computers,7463,2999
Europe,France,1964,9,Q3,September,Furniture,6532,2645
Europe,France,1965,9,Q3,September,Home,7571,141
Europe,France,1966,9,Q3,September,Grossery,7350,1012
Europe,France,1967,9,Q3,September,Electronics,2813,3909
Europe,France,1968,9,Q3,September,Electronics,9551,647
Europe,France,1969,9,Q3,September,Hardware,3309,4995
Europe,France,1970,9,Q3,September,Computers,3803,2774
Europe,France,1971,9,Q3,September,Furniture,7211,2542
Europe,France,1972,9,Q3,September,Home,5499,2757
Europe,France,1973,9,Q3,September,Grossery,6084,552
Europe,France,1974,9,Q3,September,Electronics,8526,1780
Europe,France,1975,9,Q3,September,Electronics,2540,4032
Europe,France,1976,9,Q3,September,Hardware,8530,887
Europe,France,1977,9,Q3,September,Computers,5896,740
Europe,France,1978,9,Q3,September,Furniture,9884,2495
